"treat_desc","dap","ratio","ratio_lag","dap_lag","seg_area","cum_ratio"
"Rip + Delve",98,0.350593085468042,0.358262576021169,96,0.708855661489211,12.867822842532
"Rip + Delve",103,0.415058103237769,0.350593085468042,98,1.91412797176453,14.7819508142965
"Rip + Delve",105,0.247457468067738,0.415058103237769,103,0.662515571305507,15.444466385602
"Rip + Delve",108,0.379638092826075,0.247457468067738,105,0.94064334134072,16.3851097269427
"Rip + Delve",111,0.431312168619025,0.379638092826075,108,1.21642539216765,17.6015351191104
"Rip + Delve",113,0.397301890324277,0.431312168619025,111,0.828614058943302,18.4301491780537
"Rip + Delve",116,0.343648081949908,0.397301890324277,113,1.11142495841128,19.5415741364649
"Rip + Delve",118,0.200928614025107,0.343648081949908,116,0.544576695975015,20.0861508324399
"Rip + Delve",121,0.411547616860712,0.200928614025107,118,0.918714346328729,21.0048651787687
"Rip + Delve",123,0.00600843319604961,0.411547616860712,121,0.417556050056762,21.4224212288254
"Rip + Spade",3,0.0375320577167058,0.0375320577167058,0,0.112596173150117,0.112596173150117
"Rip + Spade",8,0.0734804737176134,0.0375320577167058,3,0.277531328585798,0.390127501735915
"Rip + Spade",11,0.0838269595528992,0.0734804737176134,8,0.235961149905769,0.626088651641684
"Rip + Spade",16,0.0732919998431989,0.0838269595528992,11,0.392797398490245,1.01888605013193
"Rip + Spade",28,0.0977596859906761,0.0732919998431989,16,1.02631011500325,2.04519616513518
"Rip + Spade",31,0.0928086004626583,0.0977596859906761,28,0.285852429680002,2.33104859481518
"Rip + Spade",36,0.0631943586426721,0.0928086004626583,31,0.390007397763326,2.72105599257851
"Rip + Spade",38,0.0956059574661121,0.0631943586426721,36,0.158800316108784,2.87985630868729
"Rip + Spade",41,0.0989502099967898,0.0956059574661121,38,0.291834251194353,3.17169055988164
"Rip + Spade",43,0.104299472041533,0.0989502099967898,41,0.203249682038323,3.37494024191997
"Rip + Spade",46,0.108546171459793,0.104299472041533,43,0.31926846525199,3.69420870717196
"Rip + Spade",48,0.122939377078708,0.108546171459793,46,0.231485548538501,3.92569425571046
"Rip + Spade",53,0.116550252051421,0.122939377078708,48,0.598724072825321,4.52441832853578
"Rip + Spade",58,0.138915483660541,0.116550252051421,53,0.638664339279905,5.16308266781568
"Rip + Spade",65,0.169486667943393,0.138915483660541,58,1.07940753061377,6.24249019842945
"Rip + Spade",68,0.181418909503261,0.169486667943393,65,0.52635836616998,6.76884856459943
"Rip + Spade",71,0.167404221397051,0.181418909503261,68,0.523234696350467,7.2920832609499
"Rip + Spade",73,0.142510269379392,0.167404221397051,71,0.309914490776443,7.60199775172634
"Rip + Spade",76,0.223927797810852,0.142510269379392,73,0.549657100785366,8.15165485251171
"Rip + Spade",78,0.209001191135304,0.223927797810852,76,0.432928988946156,8.58458384145786
"Rip + Spade",81,0.048640775586098,0.209001191135304,78,0.386462950082102,8.97104679153997
"Rip + Spade",83,0.265741584796301,0.048640775586098,81,0.314382360382399,9.28542915192237
"Rip + Spade",85,0.271220902287065,0.265741584796301,83,0.536962487083366,9.82239163900573
"Rip + Spade",86,0.182682952760531,0.271220902287065,85,0.226951927523798,10.0493435665295
"Rip + Spade",88,0.230521014878448,0.182682952760531,86,0.413203967638978,10.4625475341685
"Rip + Spade",91,0.261392901690913,0.230521014878448,88,0.737870874854041,11.2004184090225
"Rip + Spade",93,0.077747371572424,0.261392901690913,91,0.339140273263337,11.5395586822859
"Rip + Spade",96,0.372273357961099,0.077747371572424,93,0.675031094300285,12.2145897765862
"Rip + Spade",98,0.392047045656213,0.372273357961099,96,0.764320403617313,12.9789101802035
"Rip + Spade",103,0.430162664730224,0.392047045656213,98,2.05552427596609,15.0344344561696
"Rip + Spade",105,0.210893246279636,0.430162664730224,103,0.64105591100986,15.6754903671794
"Rip + Spade",108,0.383393115141022,0.210893246279636,105,0.891429542130987,16.5669199093104
"Rip + Spade",111,0.441463119966883,0.383393115141022,108,1.23728435266186,17.8042042619723
"Rip + Spade",113,0.407769096989027,0.441463119966883,111,0.84923221695591,18.6534364789282
"Rip + Spade",116,0.358990869961434,0.407769096989027,113,1.15013995042569,19.8035764293539
"Rip + Spade",118,0.286142796138083,0.358990869961434,116,0.645133666099517,20.4487100954534
"Rip + Spade",121,0.417478329838721,0.286142796138083,118,1.05543168896521,21.5041417844186
"Rip + Spade",123,0.00798217008139571,0.417478329838721,121,0.425460499920117,21.9296022843387
"Spade + Delve",3,0.0325581325511718,0.0325581325511718,0,0.0976743976535155,0.0976743976535155
"Spade + Delve",8,0.0767806135574166,0.0325581325511718,3,0.273346865271471,0.371021262924986
"Spade + Delve",11,0.084648109516319,0.0767806135574166,8,0.242143084610603,0.61316434753559
"Spade + Delve",16,0.0741430390550166,0.084648109516319,11,0.396977871428339,1.01014221896393
"Spade + Delve",28,0.0963034562614499,0.0741430390550166,16,1.0226789718988,2.03282119086273
"Spade + Delve",31,0.0894400749583634,0.0963034562614499,28,0.27861529682972,2.31143648769245
"Spade + Delve",36,0.0715335934593969,0.0894400749583634,31,0.402434171044401,2.71387065873685
"Spade + Delve",38,0.0935037501612488,0.0715335934593969,36,0.165037343620646,2.87890800235749
"Spade + Delve",41,0.0949203000384934,0.0935037501612488,38,0.282636075299613,3.16154407765711
"Spade + Delve",43,0.0993345319312446,0.0949203000384934,41,0.194254831969738,3.35579890962685
"Spade + Delve",46,0.102244966735645,0.0993345319312446,43,0.302369248000335,3.65816815762718
"Spade + Delve",48,0.120320619764377,0.102244966735645,46,0.222565586500022,3.8807337441272
"Spade + Delve",53,0.112571996997814,0.120320619764377,48,0.582231541905476,4.46296528603268
"Spade + Delve",58,0.132976108911086,0.112571996997814,53,0.61387026477225,5.07683555080493
"Spade + Delve",65,0.164758942808424,0.132976108911086,58,1.04207268101828,6.11890823182321
"Spade + Delve",68,0.175284089543382,0.164758942808424,65,0.510064548527708,6.62897278035092
"Spade + Delve",71,0.167777780793151,0.175284089543382,68,0.514592805504799,7.14356558585572
"Spade + Delve",73,0.130585550927386,0.167777780793151,71,0.298363331720537,7.44192891757626
"Spade + Delve",76,0.217774329927503,0.130585550927386,73,0.522539821282333,7.96446873885859
"Spade + Delve",78,0.20298133218775,0.217774329927503,76,0.420755662115253,8.38522440097384
"Spade + Delve",81,0.049388332862635,0.20298133218775,78,0.378554497575577,8.76377889854942
"Spade + Delve",83,0.257482519259258,0.049388332862635,81,0.306870852121893,9.07064975067131
"Spade + Delve",85,0.264634246485574,0.257482519259258,83,0.522116765744832,9.59276651641614
"Spade + Delve",86,0.157124786200572,0.264634246485574,85,0.210879516343073,9.80364603275922
"Spade + Delve",88,0.237979982945384,0.157124786200572,86,0.395104769145956,10.1987508019052
"Spade + Delve",91,0.255261787163968,0.237979982945384,88,0.739862655164028,10.9386134570692
"Spade + Delve",93,0.0741843378969601,0.255261787163968,91,0.329446125060928,11.2680595821301
"Spade + Delve",96,0.361122110303567,0.0741843378969601,93,0.652959672300791,11.9210192544309
"Spade + Delve",98,0.369595879194688,0.361122110303567,96,0.730717989498255,12.6517372439292
"Spade + Delve",103,0.419390134787073,0.369595879194688,98,1.9724650349544,14.6242022788836
"Spade + Delve",105,0.225882013476625,0.419390134787073,103,0.645272148263698,15.2694744271473
"Spade + Delve",108,0.382689430032458,0.225882013476625,105,0.912857165263624,16.1823315924109
"Spade + Delve",111,0.43376499304966,0.382689430032458,108,1.22468163462318,17.4070132270341
"Spade + Delve",113,0.398964331587967,0.43376499304966,111,0.832729324637627,18.2397425516717
"Spade + Delve",116,0.346117729678446,0.398964331587967,113,1.11762309189962,19.3573656435713
"Spade + Delve",118,0.2155191194038,0.346117729678446,116,0.561636849082246,19.9190024926536
"Spade + Delve",121,0.407334083926921,0.2155191194038,118,0.934279804996082,20.8532822976496
"Spade + Delve",123,0.00777151141873943,0.407334083926921,121,0.41510559534566,21.2683878929953
