"zone_id","treat_desc","dap","ratio","ratio_lag","dap_lag","seg_area","cum_ratio"
"3","Rip + Spade",36,0.0683417919932342,0.092557781171508,31,0.402248932911855,2.66854702409289
"3","Rip + Spade",38,0.0889670579898648,0.0683417919932342,36,0.157308849983099,2.82585587407599
"3","Rip + Spade",41,0.0928922608131316,0.0889670579898648,38,0.272788978204495,3.09864485228048
"3","Rip + Spade",43,0.0960825098360457,0.0928922608131316,41,0.188974770649177,3.28761962292966
"3","Rip + Spade",46,0.096396787500963,0.0960825098360457,43,0.288718946005513,3.57633856893517
"3","Rip + Spade",48,0.109310966439363,0.096396787500963,46,0.205707753940326,3.7820463228755
"3","Rip + Spade",53,0.099483942658436,0.109310966439363,48,0.521987272744499,4.30403359562
"3","Rip + Spade",58,0.114281563133728,0.099483942658436,53,0.534413764480411,4.83844736010041
"3","Rip + Spade",65,0.131773236866404,0.114281563133728,58,0.861191800000464,5.69963916010087
"3","Rip + Spade",68,0.133579508197017,0.131773236866404,65,0.398029117595132,6.097668277696
"3","Rip + Spade",71,0.155566037064645,0.133579508197017,68,0.433718317892493,6.5313865955885
"3","Rip + Spade",73,0.147435712014757,0.155566037064645,71,0.303001749079402,6.8343883446679
"3","Rip + Spade",76,0.169468291285561,0.147435712014757,73,0.475356004950477,7.30974434961837
"3","Rip + Spade",78,0.17740771683251,0.169468291285561,76,0.346876008118071,7.65662035773645
"3","Rip + Spade",81,0.0486504224742331,0.17740771683251,78,0.339087208960114,7.99570756669656
"3","Rip + Spade",83,0.212480921934291,0.0486504224742331,81,0.261131344408524,8.25683891110508
"3","Rip + Spade",85,0.222133165270817,0.212480921934291,83,0.434614087205108,8.69145299831019
"3","Rip + Spade",86,0.152725506301333,0.222133165270817,85,0.187429335786075,8.87888233409627
"3","Rip + Spade",88,0.198525999013971,0.152725506301333,86,0.351251505315304,9.23013383941157
"3","Rip + Spade",91,0.234512592597706,0.198525999013971,88,0.649557887417514,9.87969172682909
"3","Rip + Spade",93,0.0748054474228766,0.234512592597706,91,0.309318040020582,10.1890097668497
"3","Rip + Spade",96,0.340025228698079,0.0748054474228766,93,0.622246014181434,10.8112557810311
"3","Rip + Spade",98,0.36339776036216,0.340025228698079,96,0.703422989060239,11.5146787700913
"3","Rip + Spade",103,0.410314751834404,0.36339776036216,98,1.93428128049141,13.4489600505828
"3","Rip + Spade",105,0.1484136421506,0.410314751834404,103,0.558728393985004,14.0076884445678
"3","Rip + Spade",108,0.36310745448601,0.1484136421506,105,0.767281644954914,14.7749700895227
"3","Rip + Spade",111,0.43072564354757,0.36310745448601,108,1.19074964705037,15.965719736573
"3","Rip + Spade",113,0.397526726490114,0.43072564354757,111,0.828252370037684,16.7939721066107
"3","Rip + Spade",116,0.272426750238349,0.397526726490114,113,1.00493021509269,17.7989023217034
"3","Rip + Spade",118,0.218963266509335,0.272426750238349,116,0.491390016747684,18.2902923384511
"3","Rip + Spade",121,0.403859024367681,0.218963266509335,118,0.934233436315525,19.2245257747666
"3","Rip + Spade",123,0.0101811360317941,0.403859024367681,121,0.414040160399475,19.6385659351661
"3","Spade + Delve",3,0.0387270480723065,0.0387270480723065,0,0.11618114421692,0.11618114421692
"3","Spade + Delve",8,0.0750555019168293,0.0387270480723065,3,0.28445637497284,0.400637519189759
"3","Spade + Delve",11,0.0832458015750436,0.0750555019168293,8,0.237451955237809,0.638089474427568
"3","Spade + Delve",16,0.0749443944762735,0.0832458015750436,11,0.395475490128293,1.03356496455586
"3","Spade + Delve",28,0.0931336160968332,0.0749443944762735,16,1.00846806343864,2.0420330279945
"3","Spade + Delve",31,0.0902166207339249,0.0931336160968332,28,0.275025355246137,2.31705838324064
"3","Spade + Delve",36,0.0745822023235115,0.0902166207339249,31,0.411997057643591,2.72905544088423
"3","Spade + Delve",38,0.0845087807552487,0.0745822023235115,36,0.15909098307876,2.88814642396299
"3","Spade + Delve",41,0.0849371083519038,0.0845087807552487,38,0.254168833660729,3.14231525762372
"3","Spade + Delve",43,0.0878736533078493,0.0849371083519038,41,0.172810761659753,3.31512601928347
"3","Spade + Delve",46,0.0854549429872457,0.0878736533078493,43,0.259992894442642,3.57511891372611
"3","Spade + Delve",48,0.102741561976134,0.0854549429872457,46,0.188196504963379,3.76331541868949
"3","Spade + Delve",53,0.0904626126090686,0.102741561976134,48,0.483010436463005,4.2463258551525
"3","Spade + Delve",58,0.0997057812763195,0.0904626126090686,53,0.47542098471347,4.72174683986597
"3","Spade + Delve",65,0.112402027728511,0.0997057812763195,58,0.742377331516906,5.46412417138287
"3","Spade + Delve",68,0.113296629020981,0.112402027728511,65,0.338547985124237,5.80267215650711
"3","Spade + Delve",71,0.14637716143739,0.113296629020981,68,0.389510685687556,6.19218284219467
"3","Spade + Delve",73,0.122543999961778,0.14637716143739,71,0.268921161399168,6.46110400359384
"3","Spade + Delve",76,0.145304881036282,0.122543999961778,73,0.40177332149709,6.86287732509093
"3","Spade + Delve",78,0.159100174027331,0.145304881036282,76,0.304405055063612,7.16728238015454
