"dap","treat_desc","zone_id","ratio"
98,"Rip","3",0.372112434405785
103,"Rip","3",0.41231532762577
105,"Rip","3",0.179050193591551
108,"Rip","3",0.341747281613288
111,"Rip","3",0.429629353346763
113,"Rip","3",0.395804086288849
116,"Rip","3",0.251271609942634
118,"Rip","3",0.234574633759338
121,"Rip","3",0.39844512436297
123,"Rip","3",0.0106561653703064
-14,"Rip + Delve","3",0.0640231298314313
-4,"Rip + Delve","3",0.0772649785977299
3,"Rip + Delve","3",0.0287895684001588
8,"Rip + Delve","3",0.0775132919267073
11,"Rip + Delve","3",0.0836854203272674
16,"Rip + Delve","3",0.074611013597351
28,"Rip + Delve","3",0.0990294029904624
31,"Rip + Delve","3",0.091916789821649
36,"Rip + Delve","3",0.0706328115725921
38,"Rip + Delve","3",0.0981488082621057
41,"Rip + Delve","3",0.101957812400187
43,"Rip + Delve","3",0.104413860682714
46,"Rip + Delve","3",0.108462651275982
48,"Rip + Delve","3",0.129208340735759
53,"Rip + Delve","3",0.12070651895414
58,"Rip + Delve","3",0.144462513216471
65,"Rip + Delve","3",0.186735397173186
68,"Rip + Delve","3",0.198258667300313
71,"Rip + Delve","3",0.174481828081406
73,"Rip + Delve","3",0.15333685708248
76,"Rip + Delve","3",0.237262590204255
78,"Rip + Delve","3",0.211318595429598
81,"Rip + Delve","3",0.0495115819750196
83,"Rip + Delve","3",0.269798524046348
85,"Rip + Delve","3",0.275901597435192
86,"Rip + Delve","3",0.156163263497716
88,"Rip + Delve","3",0.252721550606065
91,"Rip + Delve","3",0.250756434464859
93,"Rip + Delve","3",0.071300941124811
96,"Rip + Delve","3",0.358073576022003
98,"Rip + Delve","3",0.323170947573953
103,"Rip + Delve","3",0.41388053308099
105,"Rip + Delve","3",0.218472496180211
108,"Rip + Delve","3",0.377432188240148
111,"Rip + Delve","3",0.432017711764675
113,"Rip + Delve","3",0.397936878062911
116,"Rip + Delve","3",0.342615045228247
118,"Rip + Delve","3",0.1876881895429
121,"Rip + Delve","3",0.412167084419121
123,"Rip + Delve","3",0.00601915732988993
-14,"Rip + Spade","3",0.0641924678915884
-4,"Rip + Spade","3",0.0789325248177459
3,"Rip + Spade","3",0.0302865122126915
8,"Rip + Spade","3",0.0725737012377599
11,"Rip + Spade","3",0.0817856725032737
16,"Rip + Spade","3",0.0740558065292312
28,"Rip + Spade","3",0.0951965002388489
31,"Rip + Spade","3",0.092557781171508
36,"Rip + Spade","3",0.0683417919932342
38,"Rip + Spade","3",0.0889670579898648
41,"Rip + Spade","3",0.0928922608131316
43,"Rip + Spade","3",0.0960825098360457
46,"Rip + Spade","3",0.096396787500963
48,"Rip + Spade","3",0.109310966439363
53,"Rip + Spade","3",0.099483942658436
58,"Rip + Spade","3",0.114281563133728
65,"Rip + Spade","3",0.131773236866404
68,"Rip + Spade","3",0.133579508197017
71,"Rip + Spade","3",0.155566037064645
73,"Rip + Spade","3",0.147435712014757
76,"Rip + Spade","3",0.169468291285561
78,"Rip + Spade","3",0.17740771683251
81,"Rip + Spade","3",0.0486504224742331
83,"Rip + Spade","3",0.212480921934291
85,"Rip + Spade","3",0.222133165270817
86,"Rip + Spade","3",0.152725506301333
88,"Rip + Spade","3",0.198525999013971
91,"Rip + Spade","3",0.234512592597706
93,"Rip + Spade","3",0.0748054474228766
96,"Rip + Spade","3",0.340025228698079
98,"Rip + Spade","3",0.36339776036216
103,"Rip + Spade","3",0.410314751834404
105,"Rip + Spade","3",0.1484136421506
108,"Rip + Spade","3",0.36310745448601
111,"Rip + Spade","3",0.43072564354757
113,"Rip + Spade","3",0.397526726490114
116,"Rip + Spade","3",0.272426750238349
118,"Rip + Spade","3",0.218963266509335
121,"Rip + Spade","3",0.403859024367681
123,"Rip + Spade","3",0.0101811360317941
-14,"Spade + Delve","3",0.0628051795795852
-4,"Spade + Delve","3",0.0784360963632079
3,"Spade + Delve","3",0.0387270480723065
8,"Spade + Delve","3",0.0750555019168293
11,"Spade + Delve","3",0.0832458015750436
16,"Spade + Delve","3",0.0749443944762735
28,"Spade + Delve","3",0.0931336160968332
31,"Spade + Delve","3",0.0902166207339249
36,"Spade + Delve","3",0.0745822023235115
38,"Spade + Delve","3",0.0845087807552487
41,"Spade + Delve","3",0.0849371083519038
43,"Spade + Delve","3",0.0878736533078493
46,"Spade + Delve","3",0.0854549429872457
48,"Spade + Delve","3",0.102741561976134
53,"Spade + Delve","3",0.0904626126090686
58,"Spade + Delve","3",0.0997057812763195
65,"Spade + Delve","3",0.112402027728511
68,"Spade + Delve","3",0.113296629020981
71,"Spade + Delve","3",0.14637716143739
73,"Spade + Delve","3",0.122543999961778
76,"Spade + Delve","3",0.145304881036282
78,"Spade + Delve","3",0.159100174027331
81,"Spade + Delve","3",0.0491213499038827
83,"Spade + Delve","3",0.188470831396533
85,"Spade + Delve","3",0.201607492916724
86,"Spade + Delve","3",0.128743527420596
88,"Spade + Delve","3",0.226743732597314
91,"Spade + Delve","3",0.216990353722198
93,"Spade + Delve","3",0.0760928488829557
96,"Spade + Delve","3",0.322540192627439
98,"Spade + Delve","3",0.346023334299817
103,"Spade + Delve","3",0.402534515249963
105,"Spade + Delve","3",0.197919023825842
108,"Spade + Delve","3",0.370234801488764
111,"Spade + Delve","3",0.432990373349657
113,"Spade + Delve","3",0.400647003276675
116,"Spade + Delve","3",0.341696915088915
118,"Spade + Delve","3",0.202431080388088
121,"Spade + Delve","3",0.408721953630447
123,"Spade + Delve","3",0.00643866012379637
-14,"Bednar","4",0.0632821775440659
-4,"Bednar","4",0.0777625970542431
3,"Bednar","4",0.046593920939735
8,"Bednar","4",0.0782620544944491
11,"Bednar","4",0.0860780278486865
16,"Bednar","4",0.0731715453522546
28,"Bednar","4",0.0970032783491271
31,"Bednar","4",0.0925263524055481
36,"Bednar","4",0.0663067598428045
38,"Bednar","4",0.0962881832250527
41,"Bednar","4",0.0954767960522856
43,"Bednar","4",0.102519096221243
46,"Bednar","4",0.106079168830599
48,"Bednar","4",0.119117288504328
53,"Bednar","4",0.113705739166055
58,"Bednar","4",0.131750524363347
65,"Bednar","4",0.163812368363142
68,"Bednar","4",0.176644551860435
71,"Bednar","4",0.166956415559564
73,"Bednar","4",0.0747064729886396
76,"Bednar","4",0.218355061539582
78,"Bednar","4",0.204131100858961
81,"Bednar","4",0.0487979264663798
83,"Bednar","4",0.261237198114395
85,"Bednar","4",0.257654324812549
86,"Bednar","4",0.141552399311747
88,"Bednar","4",0.283705781613077
91,"Bednar","4",0.266025107034615
93,"Bednar","4",0.064841719184603
96,"Bednar","4",0.363879432848522
98,"Bednar","4",0.352404046484402
103,"Bednar","4",0.422305789164134
105,"Bednar","4",0.36928816820894
108,"Bednar","4",0.406373823114804
111,"Bednar","4",0.436355728336743
113,"Bednar","4",0.399342699136053
116,"Bednar","4",0.434126933983394
118,"Bednar","4",0.266117070828165
121,"Bednar","4",0.421533780864307
123,"Bednar","4",0.00180772432627236
-14,"Bednar + Delve","4",0.0630980940969815
-4,"Bednar + Delve","4",0.0782499177787537
3,"Bednar + Delve","4",0.0557113823137785
8,"Bednar + Delve","4",0.0766848301641027
11,"Bednar + Delve","4",0.0865175056278257
16,"Bednar + Delve","4",0.0733270246283452
28,"Bednar + Delve","4",0.0959043893262856
31,"Bednar + Delve","4",0.0926704070621863
36,"Bednar + Delve","4",0.0606673023194299
38,"Bednar + Delve","4",0.0957574996172934
41,"Bednar + Delve","4",0.098767873151858
43,"Bednar + Delve","4",0.101771192499121
46,"Bednar + Delve","4",0.104489934959806
48,"Bednar + Delve","4",0.12202370782992
53,"Bednar + Delve","4",0.11415754505118
58,"Bednar + Delve","4",0.132960294142253
65,"Bednar + Delve","4",0.162951738986754
68,"Bednar + Delve","4",0.173705099556679
71,"Bednar + Delve","4",0.164123006557163
73,"Bednar + Delve","4",0.106054537614485
76,"Bednar + Delve","4",0.211531211110882
78,"Bednar + Delve","4",0.19815970509124
81,"Bednar + Delve","4",0.0485325702431059
83,"Bednar + Delve","4",0.248946201700465
85,"Bednar + Delve","4",0.252931590255042
86,"Bednar + Delve","4",0.160159595254669
88,"Bednar + Delve","4",0.27625626818578
91,"Bednar + Delve","4",0.251169211546281
93,"Bednar + Delve","4",0.0719971606942048
96,"Bednar + Delve","4",0.356705515008224
98,"Bednar + Delve","4",0.383330380558071
103,"Bednar + Delve","4",0.423096350261143
105,"Bednar + Delve","4",0.300217577613386
108,"Bednar + Delve","4",0.416199357661986
111,"Bednar + Delve","4",0.443965939874936
113,"Bednar + Delve","4",0.408775163100178
116,"Bednar + Delve","4",0.461632234261448
118,"Bednar + Delve","4",0.321240064568986
121,"Bednar + Delve","4",0.429751478191605
123,"Bednar + Delve","4",0.0050641650680183
-14,"Control","4",0.0667626494842191
-4,"Control","4",0.079735988170229
3,"Control","4",0.050050238327634
8,"Control","4",0.0774849488209653
11,"Control","4",0.0868120006816362
16,"Control","4",0.0761498022143559
28,"Control","4",0.0976105274692659
31,"Control","4",0.0932390016093049
36,"Control","4",0.0681241541620224
38,"Control","4",0.0947703816877898
41,"Control","4",0.099257363026501
43,"Control","4",0.101289293538499
46,"Control","4",0.102459605182371
48,"Control","4",0.115446054086249
53,"Control","4",0.108785006147559
58,"Control","4",0.123836397563898
65,"Control","4",0.149410106081475
68,"Control","4",0.158181384446159
71,"Control","4",0.162190424819146
73,"Control","4",0.0994627876307375
76,"Control","4",0.195803285045649
78,"Control","4",0.190736470043018
81,"Control","4",0.0488955266773701
83,"Control","4",0.237864742996872
85,"Control","4",0.239497088136212
86,"Control","4",0.147674370436899
88,"Control","4",0.266311178284307
91,"Control","4",0.248644995913711
93,"Control","4",0.0709210067426646
96,"Control","4",0.352514509071586
98,"Control","4",0.360367344271752
103,"Control","4",0.421280230886193
105,"Control","4",0.34450994528109
108,"Control","4",0.399914119192349
111,"Control","4",0.443802653461374
113,"Control","4",0.40738405143061
116,"Control","4",0.452905739186912
118,"Control","4",0.277839135258429
121,"Control","4",0.424142751001543
123,"Control","4",0.00248421354736302
-14,"Rip","4",0.0680933189447795
-4,"Rip","4",0.0828055999824934
3,"Rip","4",0.0518954886599807
8,"Rip","4",0.0768849492142691
11,"Rip","4",0.0869625231651502
16,"Rip","4",0.0763657405693954
28,"Rip","4",0.101556733111355
31,"Rip","4",0.0964562723709044
36,"Rip","4",0.0595237030604175
38,"Rip","4",0.103296124837666
41,"Rip","4",0.107277292514516
43,"Rip","4",0.113547322418645
46,"Rip","4",0.11932537043206
48,"Rip","4",0.130312675279435
53,"Rip","4",0.126927227130003
58,"Rip","4",0.151826241654213
65,"Rip","4",0.1890646627991
68,"Rip","4",0.206963754702951
71,"Rip","4",0.176023966937422
73,"Rip","4",0.134827275629913
76,"Rip","4",0.255857047494327
78,"Rip","4",0.22830086361582
81,"Rip","4",0.0487157699312562
83,"Rip","4",0.299290361109181
85,"Rip","4",0.300164332317415
86,"Rip","4",0.205849721122568
88,"Rip","4",0.284413636287796
91,"Rip","4",0.279314516582222
93,"Rip","4",0.0728799864023088
96,"Rip","4",0.396956300345537
98,"Rip","4",0.410697824765589
103,"Rip","4",0.446781601304206
105,"Rip","4",0.235380460099082
108,"Rip","4",0.411828491175286
111,"Rip","4",0.450755295909454
113,"Rip","4",0.413778167183154
116,"Rip","4",0.445093300019469
118,"Rip","4",0.362418550057946
121,"Rip","4",0.426002482108981
123,"Rip","4",0.00795712262374636
-14,"Rip + Delve","4",0.0629378042437814
-4,"Rip + Delve","4",0.0782801065739099
3,"Rip + Delve","4",0.0463694360639368
8,"Rip + Delve","4",0.0790261647530964
11,"Rip + Delve","4",0.086069061674855
16,"Rip + Delve","4",0.0731555864988983
28,"Rip + Delve","4",0.096649949813818
31,"Rip + Delve","4",0.0931626897934195
36,"Rip + Delve","4",0.0688042862268237
38,"Rip + Delve","4",0.0954157254332072
41,"Rip + Delve","4",0.0954510714229825
43,"Rip + Delve","4",0.100676891381864
46,"Rip + Delve","4",0.104607425630093
48,"Rip + Delve","4",0.119487570768053
53,"Rip + Delve","4",0.11149401827292
58,"Rip + Delve","4",0.129271867793876
65,"Rip + Delve","4",0.163738208060915
68,"Rip + Delve","4",0.175619744248204
71,"Rip + Delve","4",0.168720489779076
73,"Rip + Delve","4",0.0814655415907309
76,"Rip + Delve","4",0.220808230534002
78,"Rip + Delve","4",0.203641287692181
81,"Rip + Delve","4",0.0489257657779502
83,"Rip + Delve","4",0.261687002011708
85,"Rip + Delve","4",0.261505344084331
86,"Rip + Delve","4",0.142400263675622
88,"Rip + Delve","4",0.287762554047944
91,"Rip + Delve","4",0.269066355058125
93,"Rip + Delve","4",0.0580095874218198
96,"Rip + Delve","4",0.361494643734647
98,"Rip + Delve","4",0.351178136545342
103,"Rip + Delve","4",0.420313735673954
105,"Rip + Delve","4",0.387349100856038
108,"Rip + Delve","4",0.405747938852806
111,"Rip + Delve","4",0.43467519770969
113,"Rip + Delve","4",0.396752198408176
116,"Rip + Delve","4",0.410232285013447
118,"Rip + Delve","4",0.274263939493662
121,"Rip + Delve","4",0.416598199636905
123,"Rip + Delve","4",0.0026033197194353
-14,"Rip + Spade","4",0.0634740022002557
-4,"Rip + Spade","4",0.0786429238292055
3,"Rip + Spade","4",0.0532110208525844
8,"Rip + Spade","4",0.0733201642512182
11,"Rip + Spade","4",0.0855501089757736
16,"Rip + Spade","4",0.0728106580743002
28,"Rip + Spade","4",0.0979066932693534
31,"Rip + Spade","4",0.0924750680633641
36,"Rip + Spade","4",0.0591412266596742
38,"Rip + Spade","4",0.0953825576863158
41,"Rip + Spade","4",0.098951741984678
43,"Rip + Spade","4",0.103644559757972
46,"Rip + Spade","4",0.107949005354435
48,"Rip + Spade","4",0.120461913013677
53,"Rip + Spade","4",0.112689655650099
58,"Rip + Spade","4",0.132427441827748
65,"Rip + Spade","4",0.158256119202583
68,"Rip + Spade","4",0.168283843324272
71,"Rip + Spade","4",0.162497917856645
73,"Rip + Spade","4",0.123664753562814
76,"Rip + Spade","4",0.208465924777022
78,"Rip + Spade","4",0.19869263921309
81,"Rip + Spade","4",0.0486271030038869
83,"Rip + Spade","4",0.252441502355654
85,"Rip + Spade","4",0.256544124095812
86,"Rip + Spade","4",0.171901115173594
88,"Rip + Spade","4",0.269188720972166
91,"Rip + Spade","4",0.254008687827565
93,"Rip + Spade","4",0.0749970108202291
96,"Rip + Spade","4",0.365176348511232
98,"Rip + Spade","4",0.38867224493158
103,"Rip + Spade","4",0.430902359135654
105,"Rip + Spade","4",0.266015580146138
108,"Rip + Spade","4",0.414516873862765
111,"Rip + Spade","4",0.446712154587474
113,"Rip + Spade","4",0.41156349980503
116,"Rip + Spade","4",0.448229111252575
118,"Rip + Spade","4",0.356311793994466
121,"Rip + Spade","4",0.426722559633605
123,"Rip + Spade","4",0.00606618879935405
-14,"Spade + Delve","4",0.0621521886956843
-4,"Spade + Delve","4",0.0773350749211975
3,"Spade + Delve","4",0.0481024637488248
8,"Spade + Delve","4",0.0752489952535569
11,"Spade + Delve","4",0.0853900534065464
16,"Spade + Delve","4",0.0724396436840673
28,"Spade + Delve","4",0.0959236479446858
31,"Spade + Delve","4",0.0872982091541532
36,"Spade + Delve","4",0.0677045817145064
38,"Spade + Delve","4",0.091136928600601
41,"Spade + Delve","4",0.0918935563745378
43,"Spade + Delve","4",0.0958318129370484
46,"Spade + Delve","4",0.0977703327242332
48,"Spade + Delve","4",0.114588157379929
53,"Spade + Delve","4",0.106345932034752
58,"Spade + Delve","4",0.122481630667101
65,"Spade + Delve","4",0.149929135000404
68,"Spade + Delve","4",0.157450617585756
71,"Spade + Delve","4",0.162213250240193
73,"Spade + Delve","4",0.0910337604110754
76,"Spade + Delve","4",0.199332825462275
78,"Spade + Delve","4",0.193762785083131
81,"Spade + Delve","4",0.0493813732851155
83,"Spade + Delve","4",0.243488370806356
85,"Spade + Delve","4",0.248676737841172
86,"Spade + Delve","4",0.142341867560827
88,"Spade + Delve","4",0.273226347905171
91,"Spade + Delve","4",0.256506206491325
93,"Spade + Delve","4",0.0710905283878121
96,"Spade + Delve","4",0.359752597310875
98,"Spade + Delve","4",0.350644354767437
103,"Spade + Delve","4",0.425055056433134
105,"Spade + Delve","4",0.336915363427959
108,"Spade + Delve","4",0.406862148755713
111,"Spade + Delve","4",0.440491055008731
113,"Spade + Delve","4",0.403694977865943
116,"Spade + Delve","4",0.455199868618687
118,"Spade + Delve","4",0.257132784475254
121,"Spade + Delve","4",0.42246545304226
123,"Spade + Delve","4",0.00214841322114025
