"dap","treat_desc","zone_id","ratio"
61,"Rip","2",0.102007364441315
63,"Rip","2",0.10549821579838
66,"Rip","2",0.108995936847673
71,"Rip","2",0.105118528522294
76,"Rip","2",0.12304574221813
81,"Rip","2",0.139446826514059
83,"Rip","2",0.146999776216563
91,"Rip","2",0.158367201869417
96,"Rip","2",0.194271359097194
101,"Rip","2",0.191612533270725
111,"Rip","2",0.261230160817137
121,"Rip","2",0.320785421309213
126,"Rip","2",0.203819776109874
136,"Rip","2",0.403255860500148
141,"Rip","2",0.323455600976357
143,"Rip","2",0.155628785858013
146,"Rip","2",0.357528432396245
151,"Rip","2",0.406254969133532
156,"Rip","2",0.395296784090291
-19,"Rip (+Lime)","2",0.0579618309264534
-17,"Rip (+Lime)","2",0.0586457467335133
-14,"Rip (+Lime)","2",0.0674414851594191
-9,"Rip (+Lime)","2",0.0729348627519023
-4,"Rip (+Lime)","2",0.0158901224756489
3,"Rip (+Lime)","2",0.059733752778337
6,"Rip (+Lime)","2",0.0703276252499753
11,"Rip (+Lime)","2",0.06645502810555
16,"Rip (+Lime)","2",0.0507827218889082
21,"Rip (+Lime)","2",0.0713905986467022
23,"Rip (+Lime)","2",0.0856557081173534
26,"Rip (+Lime)","2",0.0863511746097927
31,"Rip (+Lime)","2",0.0760743549447849
41,"Rip (+Lime)","2",0.067612957392185
51,"Rip (+Lime)","2",0.091945977847269
56,"Rip (+Lime)","2",0.0973708822043396
61,"Rip (+Lime)","2",0.0969459281925775
63,"Rip (+Lime)","2",0.101270843045843
66,"Rip (+Lime)","2",0.103050845898002
71,"Rip (+Lime)","2",0.0987050351829617
76,"Rip (+Lime)","2",0.115874412600979
81,"Rip (+Lime)","2",0.131659338033638
83,"Rip (+Lime)","2",0.138972599676416
91,"Rip (+Lime)","2",0.149064823756554
96,"Rip (+Lime)","2",0.185743569139323
101,"Rip (+Lime)","2",0.186398132812757
111,"Rip (+Lime)","2",0.255426102894947
121,"Rip (+Lime)","2",0.316216818211269
126,"Rip (+Lime)","2",0.203335196328309
136,"Rip (+Lime)","2",0.407679825015595
141,"Rip (+Lime)","2",0.329649826774568
143,"Rip (+Lime)","2",0.152644514031937
146,"Rip (+Lime)","2",0.350002167780706
151,"Rip (+Lime)","2",0.412294907438243
156,"Rip (+Lime)","2",0.400958037449538
-19,"Rip + Mix (+Lime) + FUTURE","2",0.0615955632660658
-17,"Rip + Mix (+Lime) + FUTURE","2",0.0602742520671698
-14,"Rip + Mix (+Lime) + FUTURE","2",0.060751541067035
-9,"Rip + Mix (+Lime) + FUTURE","2",0.0813164102935022
-4,"Rip + Mix (+Lime) + FUTURE","2",0.0137202869725203
3,"Rip + Mix (+Lime) + FUTURE","2",0.0629200040693245
6,"Rip + Mix (+Lime) + FUTURE","2",0.0756988246594706
11,"Rip + Mix (+Lime) + FUTURE","2",0.0708402091216657
16,"Rip + Mix (+Lime) + FUTURE","2",0.0526893648108648
21,"Rip + Mix (+Lime) + FUTURE","2",0.077580131710537
23,"Rip + Mix (+Lime) + FUTURE","2",0.0932079399785688
26,"Rip + Mix (+Lime) + FUTURE","2",0.0898347739731112
31,"Rip + Mix (+Lime) + FUTURE","2",0.0787570018681788
41,"Rip + Mix (+Lime) + FUTURE","2",0.065912637318815
51,"Rip + Mix (+Lime) + FUTURE","2",0.0953713138737986
56,"Rip + Mix (+Lime) + FUTURE","2",0.100285519875826
61,"Rip + Mix (+Lime) + FUTURE","2",0.0973627036136966
63,"Rip + Mix (+Lime) + FUTURE","2",0.105432438994608
66,"Rip + Mix (+Lime) + FUTURE","2",0.107482204874677
71,"Rip + Mix (+Lime) + FUTURE","2",0.098731929977094
76,"Rip + Mix (+Lime) + FUTURE","2",0.117325770638643
81,"Rip + Mix (+Lime) + FUTURE","2",0.131282734414262
83,"Rip + Mix (+Lime) + FUTURE","2",0.141897093384497
91,"Rip + Mix (+Lime) + FUTURE","2",0.147903147964708
96,"Rip + Mix (+Lime) + FUTURE","2",0.190983794629574
101,"Rip + Mix (+Lime) + FUTURE","2",0.193563282970459
111,"Rip + Mix (+Lime) + FUTURE","2",0.281121930888584
121,"Rip + Mix (+Lime) + FUTURE","2",0.298178298579108
126,"Rip + Mix (+Lime) + FUTURE","2",0.239136063764172
136,"Rip + Mix (+Lime) + FUTURE","2",0.440528035163879
141,"Rip + Mix (+Lime) + FUTURE","2",0.323897764567406
143,"Rip + Mix (+Lime) + FUTURE","2",0.167395625864306
146,"Rip + Mix (+Lime) + FUTURE","2",0.305114421632982
151,"Rip + Mix (+Lime) + FUTURE","2",0.450891235422704
156,"Rip + Mix (+Lime) + FUTURE","2",0.447894639065189
-19,"Rip + Mix + FUTURE","2",0.0610461089258584
-17,"Rip + Mix + FUTURE","2",0.061017580007991
-14,"Rip + Mix + FUTURE","2",0.0669790208339691
-9,"Rip + Mix + FUTURE","2",0.0782800819008396
-4,"Rip + Mix + FUTURE","2",0.012113341433108
3,"Rip + Mix + FUTURE","2",0.0599980564931264
6,"Rip + Mix + FUTURE","2",0.0738090012007608
11,"Rip + Mix + FUTURE","2",0.0698477920288077
16,"Rip + Mix + FUTURE","2",0.0600452819433905
21,"Rip + Mix + FUTURE","2",0.0763592831790447
23,"Rip + Mix + FUTURE","2",0.0929524563252926
26,"Rip + Mix + FUTURE","2",0.0894063971220301
31,"Rip + Mix + FUTURE","2",0.0780797732564119
41,"Rip + Mix + FUTURE","2",0.065343527481533
51,"Rip + Mix + FUTURE","2",0.0957094651575272
56,"Rip + Mix + FUTURE","2",0.103103566055114
61,"Rip + Mix + FUTURE","2",0.101001338460124
63,"Rip + Mix + FUTURE","2",0.111014329685042
66,"Rip + Mix + FUTURE","2",0.111227826215327
71,"Rip + Mix + FUTURE","2",0.107891604089393
76,"Rip + Mix + FUTURE","2",0.128497722558677
81,"Rip + Mix + FUTURE","2",0.145522648898455
83,"Rip + Mix + FUTURE","2",0.15497340555661
91,"Rip + Mix + FUTURE","2",0.165716210523477
96,"Rip + Mix + FUTURE","2",0.208457255091232
101,"Rip + Mix + FUTURE","2",0.207772409471755
111,"Rip + Mix + FUTURE","2",0.301231286631754
121,"Rip + Mix + FUTURE","2",0.33530132057002
126,"Rip + Mix + FUTURE","2",0.227808125460377
136,"Rip + Mix + FUTURE","2",0.452536343811796
141,"Rip + Mix + FUTURE","2",0.331814393401146
143,"Rip + Mix + FUTURE","2",0.166907720984175
146,"Rip + Mix + FUTURE","2",0.31649814804013
151,"Rip + Mix + FUTURE","2",0.446533849892708
156,"Rip + Mix + FUTURE","2",0.435437716973516
-19,"Rip+Mix","2",0.061692978728276
-17,"Rip+Mix","2",0.0618081827576344
-14,"Rip+Mix","2",0.0746913735683148
-9,"Rip+Mix","2",0.0759394086324252
-4,"Rip+Mix","2",0.0117281785720059
3,"Rip+Mix","2",0.0622434316346279
6,"Rip+Mix","2",0.071024468770394
11,"Rip+Mix","2",0.0682507610664918
16,"Rip+Mix","2",0.0547362505576276
21,"Rip+Mix","2",0.0743017901594822
23,"Rip+Mix","2",0.0899948498377433
26,"Rip+Mix","2",0.0874042321856205
31,"Rip+Mix","2",0.0753927132258048
41,"Rip+Mix","2",0.0625163271450079
51,"Rip+Mix","2",0.0888502929073114
56,"Rip+Mix","2",0.0980061097786977
61,"Rip+Mix","2",0.0927338851185945
63,"Rip+Mix","2",0.103964462532447
66,"Rip+Mix","2",0.101452795358805
71,"Rip+Mix","2",0.0950280456588818
76,"Rip+Mix","2",0.114070567144797
81,"Rip+Mix","2",0.12763037773279
83,"Rip+Mix","2",0.138755171803328
91,"Rip+Mix","2",0.145585525723604
96,"Rip+Mix","2",0.191101580858231
101,"Rip+Mix","2",0.194633043958591
111,"Rip+Mix","2",0.283611955665625
121,"Rip+Mix","2",0.328653266108953
126,"Rip+Mix","2",0.236959463128677
136,"Rip+Mix","2",0.434812978827036
141,"Rip+Mix","2",0.341838983389048
143,"Rip+Mix","2",0.160698307019014
146,"Rip+Mix","2",0.326050195785669
151,"Rip+Mix","2",0.423726796874633
156,"Rip+Mix","2",0.412377153910123
-19,"Rip+Mix (+Lime)","2",0.0611221101568189
-17,"Rip+Mix (+Lime)","2",0.0620097524464823
-14,"Rip+Mix (+Lime)","2",0.0728136223935804
-9,"Rip+Mix (+Lime)","2",0.0744665849000909
-4,"Rip+Mix (+Lime)","2",0.0155613378910646
3,"Rip+Mix (+Lime)","2",0.0615332717898973
6,"Rip+Mix (+Lime)","2",0.0686195372755444
11,"Rip+Mix (+Lime)","2",0.0674134082659039
16,"Rip+Mix (+Lime)","2",0.0552047601314519
